STATE/UT,DISTRICT,YEAR,MURDER,RAPE,KIDNAPPING & ABDUCTION,ROBBERY,THEFT,TOTAL IPC CRIMES
ARUNACHAL PRADESH,SIANG WEST,2012,4,2,4,8,38,218
ARUNACHAL PRADESH,SUBANSIRI LOWER,2012,4,0,4,7,12,136
ARUNACHAL PRADESH,SUBANSIRI UPPER,2012,3,4,4,4,19,168
ARUNACHAL PRADESH,TAWANG,2012,2,0,0,1,16,46
ARUNACHAL PRADESH,TIRAP,2012,6,1,6,5,31,187
ARUNACHAL PRADESH,UPPER DIBANG VALLEY,2012,0,0,0,0,1,12
ARUNACHAL PRADESH,TOTAL,2012,73,46,82,65,402,2420
ASSAM,BAKSA,2012,38,33,62,14,104,664
ASSAM,BARPETA,2012,34,98,225,42,214,4764
ASSAM,BIEO,2012,0,0,0,0,0,16
ASSAM,BONGAIGAON,2012,17,50,73,5,147,1381
ASSAM,C.I.D.,2012,1,4,2,0,5,65
ASSAM,CACHAR,2012,72,94,175,13,573,4658
ASSAM,CHIRANG,2012,40,24,40,6,63,718
ASSAM,DARRANG,2012,36,88,191,16,160,2607
ASSAM,DHEMAJI,2012,24,74,87,15,101,1107
ASSAM,DHUBRI,2012,65,159,315,20,254,4633
ASSAM,DIBRUGARH,2012,81,50,134,25,560,2997
ASSAM,G.R.P.,2012,15,3,4,16,154,511
ASSAM,GOALPARA,2012,55,65,84,32,293,2415
ASSAM,GOLAGHAT,2012,58,60,181,54,231,2245
ASSAM,GUWAHATI CITY,2012,83,78,341,275,2426,8730
ASSAM,HAILAKANDI,2012,24,56,96,6,149,1322
ASSAM,HAMREN,2012,9,3,16,3,36,150
ASSAM,JORHAT,2012,36,42,106,41,435,2612
ASSAM,KAMRUP,2012,48,54,121,22,361,5022
ASSAM,KARBI ANGLONG,2012,35,28,58,5,177,824
ASSAM,KARIMGANJ,2012,36,32,85,9,197,2210
ASSAM,KOKRAJHAR,2012,110,27,90,6,220,6459
ASSAM,LAKHIMPUR,2012,37,62,128,15,184,1968
ASSAM,MORIGAON,2012,20,58,88,13,98,1449
ASSAM,N.C.HILLS,2012,15,5,23,0,35,249
ASSAM,NAGAON,2012,74,173,351,93,540,5980
ASSAM,NALBARI,2012,22,34,101,25,177,1801
ASSAM,R.P.O.,2012,2,0,8,0,4,100
ASSAM,SIBSAGAR,2012,71,78,168,32,427,2686
ASSAM,SONITPUR,2012,91,97,241,34,464,3980
ASSAM,TINSUKIA,2012,86,64,160,61,496,2544
ASSAM,UDALGURI,2012,33,23,58,9,109,815
ASSAM,TOTAL,2012,1368,1716,3812,907,9394,77682
BIHAR,ARARIA,2012,81,53,122,16,220,2526
BIHAR,ARWAL,2012,20,5,26,6,60,858
BIHAR,AURANGABAD,2012,89,22,71,45,330,3279
BIHAR,BAGAHA,2012,43,11,76,8,126,1729
BIHAR,BANKA,2012,76,17,52,24,136,1801
BIHAR,BEGUSARAI,2012,120,11,143,53,425,3717
BIHAR,BETTIAH,2012,83,35,166,24,653,5073
BIHAR,BHABHUA,2012,48,10,45,16,238,1867
BIHAR,BHAGALPUR,2012,99,31,132,51,360,3134
BIHAR,BHOJPUR,2012,71,9,74,21,345,3846
BIHAR,BUXAR,2012,56,21,89,36,306,2566
BIHAR,DARBHANGA,2012,78,44,207,46,460,6314
BIHAR,GAYA,2012,153,35,154,46,687,6082
BIHAR,GOPALGANJ,2012,103,20,135,17,274,3959
BIHAR,JAMALPUR RLY.,2012,8,1,2,8,186,264
BIHAR,JAMUI,2012,79,27,56,34,149,1752
BIHAR,JEHANABAD,2012,46,8,47,14,160,1448
BIHAR,KATIHAR,2012,91,73,137,32,400,4072
BIHAR,KATIHAR RLY.,2012,13,0,8,4,166,317
BIHAR,KHAGARIA,2012,65,18,53,19,134,2257
BIHAR,KISHANGANJ,2012,39,32,72,6,150,1420
BIHAR,LAKHISARAI,2012,40,13,39,13,107,1238
BIHAR,MADHEPURA,2012,56,31,77,37,203,2293
BIHAR,MADHUBANI,2012,77,31,191,20,427,4887
BIHAR,MOTIHARI,2012,124,22,233,46,553,7833
BIHAR,MUNGER,2012,68,9,65,28,166,1829
BIHAR,MUZAFFARPUR,2012,198,34,279,73,1469,7306
BIHAR,MUZAFFARPUR RLY.,2012,11,2,1,10,301,553
BIHAR,NALANDA,2012,114,11,113,16,269,4993
BIHAR,NAUGACHIA,2012,47,2,21,8,60,1494
BIHAR,NAWADAH,2012,82,18,89,18,187,2729
BIHAR,PATNA,2012,356,49,376,119,3114,14015
BIHAR,PATNA RLY.,2012,11,2,8,9,777,1088
BIHAR,PURNEA,2012,97,39,142,17,171,3953
BIHAR,ROHTAS,2012,132,26,130,34,583,3665
BIHAR,SAHARSA,2012,53,16,95,35,194,2421
BIHAR,SAMASTIPUR,2012,99,24,131,38,351,4817
BIHAR,SARAN,2012,128,23,178,37,651,5254
BIHAR,SHEIKHPURA,2012,30,10,39,8,73,1189
BIHAR,SHEOHAR,2012,20,2,32,6,76,603
BIHAR,SITAMARHI,2012,97,20,167,41,482,3982
BIHAR,SIWAN,2012,112,20,193,33,430,4379
BIHAR,SUPAUL,2012,31,20,118,14,233,2626
BIHAR,VAISHALI,2012,122,20,223,80,825,5186
BIHAR,TOTAL,2012,3566,927,4807,1266,17667,146614
CHHATTISGARH,BALOD,2012,15,22,7,6,75,1117
CHHATTISGARH,BALODA BAZAR,2012,24,45,18,26,181,2371
CHHATTISGARH,BALRAMPUR,2012,39,64,5,7,48,950
CHHATTISGARH,BEMETARA,2012,12,24,19,8,105,1323
CHHATTISGARH,BILASPUR,2012,74,47,33,65,484,4576
CHHATTISGARH,BIZAPUR,2012,46,4,3,7,14,291
CHHATTISGARH,DANTEWARA,2012,40,7,1,0,16,360
CHHATTISGARH,DHAMTARI,2012,17,21,2,7,95,1147
CHHATTISGARH,DURG,2012,52,91,55,32,793,7471
CHHATTISGARH,GARIYABAND,2012,13,19,6,5,75,831
CHHATTISGARH,GRP RAIPUR,2012,3,2,7,2,196,289
CHHATTISGARH,JAGDALPUR,2012,42,36,11,9,81,1454
CHHATTISGARH,JANJGIR,2012,51,33,21,32,379,3287
CHHATTISGARH,JASHPUR,2012,54,80,60,10,81,1237
CHHATTISGARH,KABIRDHAM,2012,17,22,14,11,69,1376
CHHATTISGARH,KANKER,2012,32,23,9,5,39,1007
CHHATTISGARH,KONDAGAON,2012,21,11,7,0,23,537
CHHATTISGARH,KORBA,2012,44,43,16,8,180,2217
CHHATTISGARH,KORIYA,2012,38,42,13,8,77,1581
CHHATTISGARH,MAHASAMUND,2012,33,28,38,15,174,2120
CHHATTISGARH,MUNGELI,2012,18,6,13,9,94,1012
CHHATTISGARH,NARAYANPUR,2012,12,5,6,1,7,186
CHHATTISGARH,RAIGARH,2012,61,69,15,51,430,3053
CHHATTISGARH,RAIPUR,2012,56,111,22,46,1238,8323
CHHATTISGARH,RAJNANDGAON,2012,45,31,9,17,173,3035
CHHATTISGARH,SARGUJA,2012,56,73,18,13,124,1742
CHHATTISGARH,SUKMA,2012,24,1,7,3,7,205
CHHATTISGARH,SURAJPUR,2012,59,74,15,9,83,1500
CHHATTISGARH,TOTAL,2012,998,1034,450,412,5341,54598
GOA,NORTH GOA,2012,28,26,15,11,563,2102
GOA,SOUTH GOA,2012,17,29,9,14,352,1506
GOA,TOTAL,2012,45,55,24,25,915,3608
GUJARAT,AHMEDABAD COMMR.,2012,90,63,229,603,3622,21347
GUJARAT,AHMEDABAD RURAL,2012,34,5,67,30,324,3673
GUJARAT,AHWA-DANG,2012,7,1,1,0,10,209
GUJARAT,AMRELI,2012,18,10,80,13,149,2301
GUJARAT,ANAND,2012,25,9,56,6,283,2991
GUJARAT,BHARUCH,2012,42,12,28,25,302,2781
GUJARAT,BHAVNAGAR,2012,46,13,105,30,408,4375
GUJARAT,CID CRIME,2012,1,1,0,0,0,15
GUJARAT,DAHOD,2012,34,10,72,51,202,1683
GUJARAT,GANDHINAGAR,2012,23,20,29,26,376,6530
GUJARAT,HIMATNAGAR,2012,30,10,57,9,205,6411
GUJARAT,JAMNAGAR,2012,43,22,41,48,587,5030
GUJARAT,JUNAGADH,2012,40,15,63,18,275,3915
GUJARAT,KHEDA NORTH,2012,24,18,62,11,206,5092
GUJARAT,KUTCH (EAST(G)),2012,19,17,25,18,256,3030
GUJARAT,KUTCH (WEST-BHUJ),2012,24,8,18,6,168,1806
GUJARAT,MEHSANA,2012,31,10,59,35,545,5353
GUJARAT,NARMADA,2012,17,7,6,0,39,674
GUJARAT,NAVSARI,2012,19,4,15,7,224,1542
GUJARAT,PALANPUR,2012,44,49,118,48,433,4867
GUJARAT,PANCHMAHAL,2012,54,5,74,20,231,3677
GUJARAT,PATAN,2012,18,7,31,21,271,3107
GUJARAT,PORBANDAR,2012,18,10,8,8,67,896
GUJARAT,RAJKOT COMMR.,2012,41,11,66,43,1013,4319
GUJARAT,RAJKOT RURAL,2012,48,20,62,19,275,4297
GUJARAT,SURAT COMMR.,2012,98,40,91,68,1886,9246
GUJARAT,SURAT RURAL,2012,55,13,33,18,495,3644
GUJARAT,SURENDRANAGAR,2012,40,19,51,18,209,2985
GUJARAT,TAPI,2012,11,5,3,4,93,792
GUJARAT,VADODARA COMMR.,2012,29,11,67,112,1333,6440
GUJARAT,VADODARA RURAL,2012,74,15,73,18,310,3479
GUJARAT,VALSAD,2012,21,12,25,20,551,2731
GUJARAT,W.RLY AHMEDABAD,2012,3,1,2,8,214,344
GUJARAT,W.RLY VADODARA,2012,5,0,3,5,390,539
GUJARAT,TOTAL,2012,1126,473,1720,1366,15952,130121
HARYANA,AMBALA RURAL,2012,13,11,28,6,209,1082
HARYANA,AMBALA URBAN,2012,15,21,75,21,600,2342
HARYANA,BHIWANI,2012,81,28,109,52,701,3378
HARYANA,FARIDABAD,2012,72,47,103,34,1819,5023
HARYANA,FATEHABAD,2012,17,15,49,12,339,1535
HARYANA,GRP,2012,21,1,10,16,429,1121
HARYANA,GURGAON,2012,82,44,56,84,3529,7138
HARYANA,HISSAR,2012,76,44,114,42,1115,4536
HARYANA,JHAJJAR,2012,64,20,38,35,451,2016
HARYANA,JIND,2012,50,34,58,39,544,2323
HARYANA,KAITHAL,2012,31,18,38,11,337,1724
HARYANA,KARNAL,2012,59,63,103,43,1045,3958
HARYANA,KURUKSHETRA,2012,26,25,37,6,605,2294
HARYANA,MAHENDRAGARH,2012,39,14,25,22,299,1772
HARYANA,MEWAT,2012,12,50,29,26,483,2126
HARYANA,PALWAL,2012,43,32,54,26,588,2457
HARYANA,PANCHKULA,2012,15,18,40,18,392,1372
HARYANA,PANIPAT,2012,47,35,87,36,906,3003
HARYANA,REWARI,2012,31,24,26,45,703,2452
HARYANA,ROHTAK,2012,60,37,35,47,759,2951
HARYANA,SIRSA,2012,27,30,90,14,483,2268
HARYANA,SONIPAT,2012,86,32,62,47,817,3465
HARYANA,YAMUNANAGAR,2012,24,25,83,29,437,2144
HARYANA,TOTAL,2012,991,668,1349,711,17590,62480
HIMACHAL PRADESH,BADDIPOLICEDIST,2012,7,12,10,0,37,543
HIMACHAL PRADESH,BILASPUR,2012,8,12,7,1,47,960
HIMACHAL PRADESH,CHAMBA,2012,7,10,14,0,22,557
HIMACHAL PRADESH,CID,2012,0,0,0,0,1,5
HIMACHAL PRADESH,G.R.P.,2012,0,0,0,0,3,13
HIMACHAL PRADESH,HAMIRPUR,2012,6,8,6,0,33,856
HIMACHAL PRADESH,KANGRA,2012,24,26,52,2,127,2810
HIMACHAL PRADESH,KINNAUR,2012,2,6,2,0,10,192
HIMACHAL PRADESH,KULLU,2012,9,22,7,0,26,719
HIMACHAL PRADESH,LAHAUL-SPITI,2012,0,2,0,0,2,100
HIMACHAL PRADESH,MANDI,2012,15,28,19,0,100,1733
HIMACHAL PRADESH,SHIMLA,2012,18,23,29,3,157,1530
HIMACHAL PRADESH,SIRMAUR,2012,8,17,11,1,54,866
HIMACHAL PRADESH,SOLAN,2012,3,9,8,1,83,778
HIMACHAL PRADESH,UNA,2012,6,8,7,2,67,895
HIMACHAL PRADESH,TOTAL,2012,113,183,172,10,769,12557
JAMMU & KASHMIR,ANANTNAG,2012,1,14,96,9,86,1431
JAMMU & KASHMIR,AWANTIPORA,2012,1,4,29,0,17,372
JAMMU & KASHMIR,BANDIPORA,2012,7,6,46,3,40,537
JAMMU & KASHMIR,BARAMULLA,2012,6,12,83,8,92,1215
JAMMU & KASHMIR,BUDGAM,2012,3,7,77,7,167,1234
JAMMU & KASHMIR,CRIME JAMMU,2012,0,0,0,0,0,12
JAMMU & KASHMIR,CRIME SRINAGAR,2012,0,0,0,0,1,31
JAMMU & KASHMIR,DODA,2012,5,16,33,1,37,724
JAMMU & KASHMIR,GANDERBAL,2012,2,9,33,2,24,529
JAMMU & KASHMIR,HANDWARA,2012,6,6,35,2,46,482
JAMMU & KASHMIR,JAMMU,2012,13,39,100,4,448,4261
JAMMU & KASHMIR,KARGIL,2012,1,1,0,0,6,107
JAMMU & KASHMIR,KATHUA,2012,6,20,40,2,78,1254
JAMMU & KASHMIR,KISHTWAR,2012,3,6,23,1,21,422
JAMMU & KASHMIR,KULGAM,2012,10,15,70,4,43,775
JAMMU & KASHMIR,KUPWARA,2012,3,15,50,3,85,796
JAMMU & KASHMIR,LEH,2012,2,3,1,0,5,180
JAMMU & KASHMIR,POONCH,2012,5,9,41,0,11,839
JAMMU & KASHMIR,PULWAMA,2012,3,3,25,1,35,435
JAMMU & KASHMIR,RAILWAYS JAMMU,2012,0,0,0,0,2,14
JAMMU & KASHMIR,RAILWAYS KASHMIR,2012,0,0,1,0,8,16
JAMMU & KASHMIR,RAILWAYS KATRA,2012,0,0,0,0,2,2
JAMMU & KASHMIR,RAJOURI,2012,9,32,58,1,59,1894
JAMMU & KASHMIR,RAMBAN,2012,2,7,22,1,31,761
JAMMU & KASHMIR,REASI,2012,5,12,18,1,31,677
JAMMU & KASHMIR,SAMBA,2012,5,8,9,0,42,741
JAMMU & KASHMIR,SHOPIAN,2012,2,3,47,6,93,525
JAMMU & KASHMIR,SOPORE,2012,6,7,34,7,170,646
JAMMU & KASHMIR,SRINAGAR,2012,13,19,100,18,302,2614
JAMMU & KASHMIR,UDHAMPUR,2012,5,30,22,0,40,1082
JAMMU & KASHMIR,TOTAL,2012,124,303,1093,81,2022,24608
JHARKHAND,BOKARO,2012,61,46,63,24,642,3564
JHARKHAND,CHAIBASA,2012,144,34,15,20,140,944
JHARKHAND,CHATRA,2012,53,15,24,17,137,1017
JHARKHAND,DEOGHAR,2012,58,38,48,25,238,2000
JHARKHAND,DHANBAD,2012,69,41,121,44,906,4606
JHARKHAND,DHANBAD RLY.,2012,5,2,3,7,199,380
JHARKHAND,DUMKA,2012,66,29,34,4,227,1479
JHARKHAND,GARHWA,2012,85,43,24,38,91,2139
JHARKHAND,GIRIDIH,2012,72,37,53,31,453,2871
JHARKHAND,GODDA,2012,49,22,63,7,151,1765
JHARKHAND,GUMLA,2012,192,36,55,25,119,933
JHARKHAND,HAZARIBAGH,2012,68,42,53,22,202,2427
JHARKHAND,JAMSHEDPUR,2012,85,56,98,40,979,4022
JHARKHAND,JAMSHEDPUR RLY.,2012,7,1,1,3,155,207
JHARKHAND,JAMTARA,2012,21,27,17,4,110,850
JHARKHAND,KHUNTI,2012,106,8,13,8,32,377
JHARKHAND,KODERMA,2012,17,8,30,12,104,1135
JHARKHAND,LATEHAR,2012,46,15,28,13,99,527
JHARKHAND,LOHARDAGGA,2012,36,23,22,9,52,451
JHARKHAND,PAKUR,2012,38,53,23,3,154,933
JHARKHAND,PALAMU,2012,70,26,57,42,245,2107
JHARKHAND,RAMGARH,2012,27,26,28,12,264,996
JHARKHAND,RANCHI,2012,145,52,76,54,566,2396
JHARKHAND,SAHEBGANJ,2012,57,65,71,4,135,1467
JHARKHAND,SARAIKELA,2012,51,35,16,16,217,897
JHARKHAND,SIMDEGA,2012,66,32,20,10,63,456
JHARKHAND,TOTAL,2012,1694,812,1056,494,6680,40946
KARNATAKA,BAGALKOT,2012,51,11,17,18,130,2297
KARNATAKA,BANGALORE COMMR.,2012,266,90,532,670,9826,29297
KARNATAKA,BANGALORE RURAL,2012,93,31,53,113,648,5560
KARNATAKA,BELGAUM,2012,142,37,54,80,428,6845
KARNATAKA,BELLARY,2012,54,18,31,44,347,3112
KARNATAKA,BIDAR,2012,38,11,30,32,173,3658
KARNATAKA,BIJAPUR,2012,69,18,30,33,139,2783
KARNATAKA,CBPURA,2012,51,12,25,32,312,2554
KARNATAKA,CHAMARAJNAGAR,2012,18,9,10,8,111,1733
KARNATAKA,CHICKMAGALUR,2012,33,11,12,22,145,2498
KARNATAKA,CHITRADURGA,2012,43,26,34,25,224,4059
KARNATAKA,DAKSHIN KANNADA,2012,23,12,10,15,82,1836
KARNATAKA,DAVANAGERE,2012,42,17,23,50,297,3271
KARNATAKA,DHARWAD COMMR.,2012,18,6,54,77,290,1937
KARNATAKA,DHARWAD RURAL,2012,27,5,13,4,56,1313
KARNATAKA,GADAG,2012,24,6,12,5,64,1083
KARNATAKA,GULBARGA,2012,82,29,53,63,313,4101
KARNATAKA,HASSAN,2012,77,21,26,72,322,5592
KARNATAKA,HAVERI,2012,19,12,18,10,113,2333
KARNATAKA,K.G.F.,2012,16,10,7,14,85,1007
KARNATAKA,KODAGU,2012,29,12,5,3,97,1550
KARNATAKA,KOLAR,2012,46,18,20,20,186,2209
KARNATAKA,KOPPAL,2012,24,7,27,14,100,1899
KARNATAKA,MANDYA,2012,86,35,46,82,518,5914
KARNATAKA,MANGALORE CITY,2012,28,12,16,69,233,2685
KARNATAKA,MYSORE COMMR.,2012,31,12,13,205,661,2826
KARNATAKA,MYSORE RURAL,2012,78,28,67,30,331,4339
KARNATAKA,RAICHUR,2012,42,19,34,10,134,3039
KARNATAKA,RAILWAYS,2012,19,2,4,47,482,649
KARNATAKA,RAMANAGAR,2012,77,16,60,127,512,4673
KARNATAKA,SHIMOGA,2012,50,14,32,57,331,5034
KARNATAKA,TUMKUR,2012,91,33,38,94,470,5567
KARNATAKA,UDUPI,2012,14,5,12,36,115,2454
KARNATAKA,UTTAR KANNADA,2012,33,7,11,21,77,2828
KARNATAKA,YADGIRI,2012,26,9,22,5,66,1486
KARNATAKA,TOTAL,2012,1860,621,1451,2207,18418,134021
KERALA,ALAPUZHA,2012,20,44,18,16,231,8555
KERALA,ERNAKULAM COMMR.,2012,9,28,6,25,308,17324
KERALA,ERNAKULAM RURAL,2012,21,59,10,36,270,10678
KERALA,IDUKKI,2012,22,53,10,13,149,5134
KERALA,KANNUR,2012,32,66,23,71,207,8400
KERALA,KASARGOD,2012,14,89,17,36,123,5174
KERALA,KOLLAM COMMR.,2012,21,46,21,62,212,7074
KERALA,KOLLAM RURAL,2012,30,49,14,30,159,5981
KERALA,KOTTAYAM,2012,20,55,19,26,265,12355
KERALA,KOZHIKODE COMMR.,2012,7,36,5,65,142,4156
KERALA,KOZHIKODE RURAL,2012,9,42,16,31,181,5645
KERALA,MALAPPURAM,2012,16,97,10,33,253,14385
KERALA,PALAKKAD,2012,32,68,13,30,208,8611
KERALA,PATHANAMTHITTA,2012,28,32,17,18,161,5327
KERALA,RAILWAYS,2012,0,0,4,3,193,348
KERALA,THRISSUR COMMR.,2012,9,35,13,28,164,6231
KERALA,THRISSUR RURAL,2012,18,46,12,40,202,13403
KERALA,TRIVANDRUM COMMR.,2012,14,41,23,101,285,7253
KERALA,TRIVANDRUM RURAL,2012,42,97,18,48,313,10065
KERALA,WAYANADU,2012,10,36,12,13,52,2890
KERALA,TOTAL,2012,374,1019,281,725,4078,158989
MADHYA PRADESH,ALIRAJPUR,2012,60,22,13,16,82,1355
MADHYA PRADESH,ANUPPUR,2012,35,62,8,15,108,1794
MADHYA PRADESH,ASHOK NAGAR,2012,34,50,6,11,103,2474
MADHYA PRADESH,BALAGHAT,2012,43,78,9,13,131,2792
MADHYA PRADESH,BARWANI,2012,46,50,8,13,160,2026
MADHYA PRADESH,BETUL,2012,75,118,12,7,226,3080
MADHYA PRADESH,BHIND,2012,64,49,27,87,292,3920
MADHYA PRADESH,BHOPAL,2012,78,143,63,200,2605,14320
MADHYA PRADESH,BHOPAL RLY.,2012,4,4,1,25,1117,1429
MADHYA PRADESH,BURHANPUR,2012,11,23,6,7,90,1436
MADHYA PRADESH,CHHATARPUR,2012,50,62,39,40,240,4521
MADHYA PRADESH,CHHINDWARA,2012,61,122,21,31,234,5310
MADHYA PRADESH,DAMOH,2012,51,50,32,18,149,3248
MADHYA PRADESH,DATIYA,2012,51,23,28,40,131,2441
MADHYA PRADESH,DEWAS,2012,62,70,31,26,508,5369
MADHYA PRADESH,DHAR,2012,61,81,49,14,499,5558
MADHYA PRADESH,DINDORI,2012,32,40,6,2,38,1268
MADHYA PRADESH,GUNA,2012,44,60,28,26,317,3592
MADHYA PRADESH,GWALIOR,2012,96,85,83,199,2116,10313
MADHYA PRADESH,HARDA,2012,14,26,12,13,124,1318
MADHYA PRADESH,HOSHANGABAD,2012,44,69,34,17,227,3298
MADHYA PRADESH,INDORE,2012,123,173,54,275,4370,21091
MADHYA PRADESH,INDORE RLY.,2012,3,3,3,8,327,427
MADHYA PRADESH,JABALPUR,2012,98,127,51,99,843,10575
MADHYA PRADESH,JABALPUR RLY.,2012,6,3,1,34,639,975
MADHYA PRADESH,JHABUA,2012,20,62,25,27,183,2431
MADHYA PRADESH,KATNI,2012,36,58,18,24,179,3383
MADHYA PRADESH,KHANDWA,2012,27,66,8,10,195,2841
MADHYA PRADESH,KHARGON,2012,51,67,20,14,370,4171
MADHYA PRADESH,MANDLA,2012,25,75,8,6,64,2275
MADHYA PRADESH,MANDSAUR,2012,37,49,34,20,300,3469
MADHYA PRADESH,MORENA,2012,53,32,35,54,382,5431
MADHYA PRADESH,NARSINGHPUR,2012,46,71,16,16,159,3371
MADHYA PRADESH,NEEMUCH,2012,18,25,12,22,188,2183
MADHYA PRADESH,PANNA,2012,30,34,8,11,53,2234
MADHYA PRADESH,RAISEN,2012,54,92,21,20,214,4207
MADHYA PRADESH,RAJGARH,2012,36,90,52,26,342,4712
MADHYA PRADESH,RATLAM,2012,37,72,28,26,330,3420
MADHYA PRADESH,REWA,2012,54,92,44,44,506,5498
MADHYA PRADESH,SAGAR,2012,83,125,63,64,454,9276
MADHYA PRADESH,SATNA,2012,72,89,29,40,495,5407
MADHYA PRADESH,SEONI,2012,38,65,10,7,104,2728
MADHYA PRADESH,SHAHDOL,2012,44,81,27,33,176,3375
MADHYA PRADESH,SHAJAPUR,2012,39,67,18,18,323,3350
MADHYA PRADESH,SHEOPUR,2012,8,17,4,18,97,1347
MADHYA PRADESH,SHIVPURI,2012,61,104,29,39,243,4968
MADHYA PRADESH,SIDHI,2012,31,48,40,7,148,2568
MADHYA PRADESH,SIHORE,2012,23,69,14,21,338,3894
MADHYA PRADESH,SINGRAULI,2012,36,32,36,9,110,2393
MADHYA PRADESH,TIKAMGARH,2012,43,61,13,24,105,3302
MADHYA PRADESH,UJJAIN,2012,55,73,36,73,1079,8286
MADHYA PRADESH,UMARIYA,2012,12,22,4,7,68,1262
MADHYA PRADESH,VIDISHA,2012,58,94,25,24,301,4623
MADHYA PRADESH,TOTAL,2012,2373,3425,1302,1940,23182,220335
MAHARASHTRA,AHMEDNAGAR,2012,111,61,59,262,1374,7246
MAHARASHTRA,AKOLA,2012,42,19,22,49,677,3442
MAHARASHTRA,AMRAVATI COMMR.,2012,24,20,20,54,778,2713
MAHARASHTRA,AMRAVATI RURAL,2012,63,64,17,39,841,4442
MAHARASHTRA,AURANGABAD COMMR.,2012,46,23,25,178,822,3659
MAHARASHTRA,AURANGABAD RURAL,2012,74,25,16,45,540,3562
MAHARASHTRA,BEED,2012,84,42,50,70,521,4099
MAHARASHTRA,BHANDARA,2012,20,26,11,31,430,2019
MAHARASHTRA,BULDHANA,2012,49,29,31,23,521,3497
MAHARASHTRA,CHANDRAPUR,2012,44,44,34,46,723,3763
MAHARASHTRA,DHULE,2012,50,30,18,54,320,2542
MAHARASHTRA,GADCHIROLI,2012,57,18,9,3,146,981
MAHARASHTRA,GONDIA,2012,41,38,10,19,269,1772
MAHARASHTRA,HINGOLI,2012,25,13,10,7,115,1391
MAHARASHTRA,JALGAON,2012,102,45,43,81,882,4954
MAHARASHTRA,JALNA,2012,45,25,25,71,396,3051
MAHARASHTRA,KOLHAPUR,2012,63,48,45,62,824,4554
MAHARASHTRA,LATUR,2012,67,21,32,39,403,3237
MAHARASHTRA,MUMBAI COMMR.,2012,215,232,212,1131,10851,30508
MAHARASHTRA,MUMBAI RLY.,2012,8,1,7,423,1635,2325
MAHARASHTRA,NAGPUR COMMR.,2012,88,57,53,491,2339,8277
MAHARASHTRA,NAGPUR RLY.,2012,5,1,2,67,1073,1292
MAHARASHTRA,NAGPUR RURAL,2012,55,29,15,42,862,3622
MAHARASHTRA,NANDED,2012,81,48,37,47,476,4668
MAHARASHTRA,NANDURBAR,2012,35,19,10,17,165,1358
MAHARASHTRA,NASIK COMMR.,2012,32,20,18,163,1070,4390
MAHARASHTRA,NASIK RURAL,2012,87,46,29,91,611,5216
MAHARASHTRA,NAVI MUMBAI,2012,57,36,19,417,1513,5157
MAHARASHTRA,OSMANABAD,2012,54,38,31,23,319,3055
MAHARASHTRA,PARBHANI,2012,34,28,31,65,377,2836
MAHARASHTRA,PUNE COMMR.,2012,110,85,109,731,4181,12308
MAHARASHTRA,PUNE RLY.,2012,4,2,1,23,362,445
MAHARASHTRA,PUNE RURAL,2012,163,92,71,258,1819,8433
MAHARASHTRA,RAIGAD,2012,40,21,8,42,321,2159
MAHARASHTRA,RATNAGIRI,2012,10,11,4,35,171,1398
MAHARASHTRA,SANGLI,2012,47,33,35,34,500,2783
MAHARASHTRA,SATARA,2012,65,43,36,208,1111,5042
MAHARASHTRA,SINDHUDURG,2012,8,9,8,12,91,803
MAHARASHTRA,SOLAPUR COMMR.,2012,18,25,24,98,557,1992
MAHARASHTRA,SOLAPUR RURAL,2012,92,67,38,60,846,4476
MAHARASHTRA,THANE COMMR.,2012,110,107,124,757,2435,10144
MAHARASHTRA,THANE RURAL,2012,146,63,64,389,1291,6919
MAHARASHTRA,WARDHA,2012,30,40,26,63,656,3564
MAHARASHTRA,WASHIM,2012,40,31,29,35,303,2241
MAHARASHTRA,YAVATMAL,2012,71,64,65,94,959,6365
MAHARASHTRA,TOTAL,2012,2712,1839,1583,6949,47476,202700
MANIPUR,BISHNUPUR,2012,10,11,12,0,42,314
MANIPUR,CHANDEL,2012,7,0,5,0,4,68
MANIPUR,CHURACHANDPUR,2012,8,1,6,0,19,120
MANIPUR,CID,2012,0,0,0,0,0,2
MANIPUR,IMPHAL EAST,2012,10,10,46,1,199,709
MANIPUR,IMPHAL WEST,2012,14,18,72,1,520,1485
MANIPUR,SENAPATI,2012,2,2,22,1,13,176
MANIPUR,TAMENGLONG,2012,11,1,7,0,3,73
MANIPUR,THOUBAL,2012,16,20,44,0,94,691
MANIPUR,UKHRUL,2012,5,0,9,0,9,99
MANIPUR,TOTAL,2012,83,63,223,3,903,3737
MEGHALAYA,GARO HILLS EAST,2012,9,2,9,2,37,147
MEGHALAYA,GARO HILLS SOUTH,2012,7,6,15,1,40,146
MEGHALAYA,GARO HILLS WEST,2012,19,6,19,5,90,471
MEGHALAYA,JAINTIA HILLS,2012,44,32,18,7,66,395
MEGHALAYA,KHASI HILLS EAST,2012,31,58,18,25,208,917
MEGHALAYA,KHASI HILLS WEST,2012,16,28,6,5,32,224
MEGHALAYA,RI-BHOI,2012,11,32,7,1,70,257
MEGHALAYA,TOTAL,2012,137,164,92,46,543,2557
MIZORAM,AIZAWL,2012,12,42,2,2,288,905
